Start(Malay Peninsula Standard Time);Stop(Malay Peninsula Standard Time);Trend_Period;Vrms_AN_max;Vrms_BN_max;Vrms_CN_max;Vrms_AB_max;Vrms_BC_max;Vrms_CA_max;Irms_A_max;Irms_B_max;Irms_C_max;PowerP_A_max;PowerP_B_max;PowerP_C_max;PowerP_Total_max
2022-08-05 00:55:00.000;2022-08-05 01:00:00.000;300;237.244;237.396;239.121;410.022;413.283;413.019;75.7233;75.1349;70.1377;16050.6;15500.8;14391.2;45942.5
2022-08-05 01:00:00.000;2022-08-05 01:05:00.000;300;237.358;237.458;239.293;410.126;413.485;413.313;68.6997;69.411;66.517;14458.6;14177.3;13688.5;42324.4
2022-08-05 01:05:00.000;2022-08-05 01:10:00.000;300;237.456;237.372;239.223;410.181;413.251;413.395;63.3783;64.1157;56.4519;13502.8;13272.3;11889.1;38664.2
2022-08-05 01:10:00.000;2022-08-05 01:15:00.000;300;237.369;237.35;239.17;410.086;413.213;413.245;61.8556;63.576;57.8349;12880.1;13149.8;12184.3;38214.2
2022-08-05 01:15:00.000;2022-08-05 01:20:00.000;300;237.485;237.451;239.387;410.21;413.515;413.572;63.6529;66.2514;61.4275;12924.5;13538.5;12498.8;38961.8
2022-08-05 01:20:00.000;2022-08-05 01:25:00.000;300;237.097;237.193;239.007;409.683;413.001;412.835;83.5185;90.461;80.8516;17528.7;19257.9;17273.6;54060.2
2022-08-05 01:25:00.000;2022-08-05 01:30:00.000;300;237.063;237.148;238.957;409.62;412.911;412.764;89.0896;95.5924;85.2323;18756.3;20177.6;18057.3;56991.2
2022-08-05 01:30:00.000;2022-08-05 01:35:00.000;300;236.996;237.211;239.017;409.582;413.091;412.721;89.0455;97.3818;87.2066;18892.9;20627.2;18664.7;58184.8
2022-08-05 01:35:00.000;2022-08-05 01:40:00.000;300;237.231;237.442;239.059;410.097;413.27;412.906;82.9412;93.897;85.3194;17313.3;19676;17945;54934.3
2022-08-05 01:40:00.000;2022-08-05 01:45:00.000;300;237.725;237.757;239.338;410.87;413.671;413.617;77.4831;88.8497;74.1443;16084.9;18599;15287.9;49971.8
2022-08-05 01:45:00.000;2022-08-05 01:50:00.000;300;237.702;237.783;239.355;410.864;413.734;413.593;86.3296;100.707;87.0187;17869.4;21522.6;18523.9;57915.8
2022-08-05 01:50:00.000;2022-08-05 01:55:00.000;300;237.792;237.909;239.511;411.024;414.008;413.806;82.8386;96.7659;86.7922;16911.4;20442.6;18352.4;55706.3
2022-08-05 01:55:00.000;2022-08-05 02:00:00.000;300;237.742;237.943;239.542;410.987;414.112;413.764;83.9699;96.1381;85.2582;17249.8;20289.6;18017.8;55557.2
2022-08-05 02:00:00.000;2022-08-05 02:05:00.000;300;237.651;237.965;239.653;410.842;414.317;413.776;74.7445;84.7182;75.3466;15399.9;17644.5;15718.4;48762.8
2022-08-05 02:05:00.000;2022-08-05 02:10:00.000;300;237.883;238.015;239.802;411.081;414.414;414.185;79.4132;90.738;82.5887;16347.4;18883.5;17277.1;52508
2022-08-05 02:10:00.000;2022-08-05 02:15:00.000;300;237.934;238.016;239.884;411.093;414.481;414.339;88.1517;97.9472;88.0263;17961.3;20256.9;18130.5;56348.8
2022-08-05 02:15:00.000;2022-08-05 02:20:00.000;300;237.932;237.977;239.934;411.016;414.496;414.416;88.5115;93.9556;87.7986;18259.6;19515;18357.9;56132.5
2022-08-05 02:20:00.000;2022-08-05 02:25:00.000;300;237.921;237.833;239.855;410.883;414.245;414.396;84.5289;90.6249;85.9193;17499.9;19016.3;18349.3;54865.5
2022-08-05 02:25:00.000;2022-08-05 02:30:00.000;300;238.442;238.261;240.478;411.618;415.159;415.468;71.1304;73.2355;71.1388;14734.1;15091.1;14887.9;44713
2022-08-05 02:30:00.000;2022-08-05 02:35:00.000;300;238.726;238.513;240.767;412.071;415.62;415.985;73.8891;74.3492;67.4152;15659.7;15508.8;14161.9;45330.4
2022-08-05 02:35:00.000;2022-08-05 02:40:00.000;300;238.75;238.549;240.879;412.074;415.777;416.122;73.9234;73.7643;67.997;15993.4;15495.2;14357.4;45846
2022-08-05 02:40:00.000;2022-08-05 02:45:00.000;300;238.842;238.634;241.026;412.194;415.993;416.349;73.6695;73.1771;71.5832;15966.8;15418.8;15388.6;46774.2
2022-08-05 02:45:00.000;2022-08-05 02:50:00.000;300;238.903;238.728;241.105;412.327;416.156;416.456;74.1017;72.9568;68.5039;16067.3;15313.6;14575.4;45956.3
2022-08-05 02:50:00.000;2022-08-05 02:55:00.000;300;239.151;239.076;241.442;412.821;416.804;416.932;72.3754;71.6301;67.5601;15447.1;14892;14295.9;44635
2022-08-05 02:55:00.000;2022-08-05 03:00:00.000;300;239.324;239.207;241.508;413.134;416.931;417.132;73.2268;72.4636;68.5587;15626.5;15149.1;14593.6;45369.3
2022-08-05 03:00:00.000;2022-08-05 03:05:00.000;300;239.079;238.933;241.313;412.646;416.532;416.783;82.1995;84.4097;82.1976;17484.1;17940.6;17739;53163.8
2022-08-05 03:05:00.000;2022-08-05 03:10:00.000;300;239.322;239.206;241.41;413.188;416.818;417.016;84.7436;88.7791;83.5808;18033.8;18972.1;18045.2;55051.1
2022-08-05 03:10:00.000;2022-08-05 03:15:00.000;300;239.316;239.196;241.424;413.161;416.825;417.032;80.2711;82.3427;80.1579;16869.7;17208;17028.9;51106.7
2022-08-05 03:15:00.000;2022-08-05 03:20:00.000;300;239.418;239.379;241.52;413.435;417.088;417.156;76.4539;78.9241;80.1504;15904.6;16339;16944.5;49188
2022-08-05 03:20:00.000;2022-08-05 03:25:00.000;300;239.798;239.576;241.883;413.89;417.517;417.899;56.2235;60.3699;54.6738;11465.8;12364.3;11114.8;34945
2022-08-05 03:25:00.000;2022-08-05 03:30:00.000;300;240.063;239.89;242.063;414.458;417.933;418.23;48.3495;50.4883;47.8598;9256.23;9937.57;9551.52;28745.3
2022-08-05 03:30:00.000;2022-08-05 03:35:00.000;300;240.261;240.046;242.233;414.768;418.197;418.565;47.7453;48.8609;46.7734;9104.25;9659.39;9518.3;28282
2022-08-05 03:35:00.000;2022-08-05 03:40:00.000;300;240.81;240.701;242.758;415.855;419.241;419.428;53.3566;54.8975;56.5198;10548.1;11193.3;11839.4;33580.8
2022-08-05 03:40:00.000;2022-08-05 03:45:00.000;300;240.189;240.143;242.13;414.856;418.23;418.307;58.2922;60.3905;59.2274;11789.6;12548.7;12511.8;36850.1
2022-08-05 03:45:00.000;2022-08-05 03:50:00.000;300;239.178;239.072;241.156;413.014;416.452;416.634;63.5799;65.3922;62.2934;12642;13254.7;12678.7;38575.4
2022-08-05 03:50:00.000;2022-08-05 03:55:00.000;300;238.865;238.994;240.91;412.705;416.258;416.035;67.0267;67.4279;67.9037;13773.5;13676.5;13994.2;41444.3
2022-08-05 03:55:00.000;2022-08-05 04:00:00.000;300;239.073;239.126;241.184;412.939;416.607;416.514;69.0362;68.6544;67.2072;14311.2;13987.2;13939.6;42238
2022-08-05 04:00:00.000;2022-08-05 04:05:00.000;300;239.487;239.433;241.528;413.573;417.121;417.212;69.0904;69.1418;67.3062;14161.6;14004.4;13732.2;41898.2
2022-08-05 04:05:00.000;2022-08-05 04:10:00.000;300;239.565;239.54;241.51;413.798;417.178;417.219;66.9165;67.3214;66.6257;13718.3;13586;13670.6;40974.9
2022-08-05 04:10:00.000;2022-08-05 04:15:00.000;300;239.793;239.766;241.669;414.23;417.491;417.536;66.7587;67.392;70.153;13552;13593.5;14541.6;41687.1
2022-08-05 04:15:00.000;2022-08-05 04:20:00.000;300;240.113;240.026;241.859;414.792;417.824;417.974;65.3947;66.3936;64.5915;13124.1;13366.9;13265.7;39756.7
2022-08-05 04:20:00.000;2022-08-05 04:25:00.000;300;240.158;240.149;241.966;414.923;418.064;418.079;62.2594;63.4916;61.314;12502.1;12761.8;12505.2;37769.1
2022-08-05 04:25:00.000;2022-08-05 04:30:00.000;300;240.097;240.18;241.966;414.889;418.135;417.991;57.5165;58.7898;60.9435;11338.4;11482.9;12277.2;35098.5
2022-08-05 04:30:00.000;2022-08-05 04:35:00.000;300;240.212;240.224;241.999;415.054;418.158;418.136;57.8593;59.617;58.0338;11592.8;11688;11627.4;34908.2
2022-08-05 04:35:00.000;2022-08-05 04:40:00.000;300;240.271;240.294;242.079;415.157;418.297;418.256;55.9305;58.224;54.7779;11529.5;11836;11298.5;34664
2022-08-05 04:40:00.000;2022-08-05 04:45:00.000;300;240.269;240.277;242.192;415.068;418.409;418.393;60.7121;63.9853;61.5156;12772.2;13369.3;13156.8;39298.2
2022-08-05 04:45:00.000;2022-08-05 04:50:00.000;300;240.569;240.669;242.494;415.693;419.037;418.864;63.9382;68.1042;66.0524;13168.7;14246.1;13776;41190.8
2022-08-05 04:50:00.000;2022-08-05 04:55:00.000;300;240.961;240.91;242.791;416.253;419.433;419.519;64.8686;68.8772;63.7426;13272.5;14285.3;13040.6;40598.4
2022-08-05 04:55:00.000;2022-08-05 05:00:00.000;300;240.937;240.988;242.794;416.313;419.539;419.45;57.9101;62.2262;59.0652;11806.2;12924.4;12369.2;37099.9
2022-08-05 05:00:00.000;2022-08-05 05:05:00.000;300;240.767;240.909;242.684;416.089;419.42;419.173;54.7154;56.6373;57.6229;11204;11500.9;12072.4;34777.3
2022-08-05 05:05:00.000;2022-08-05 05:10:00.000;300;240.959;241.058;242.844;416.39;419.665;419.493;52.3651;54.3213;51.2969;10673.3;10976.5;10557.5;32207.3
2022-08-05 05:10:00.000;2022-08-05 05:15:00.000;300;241.199;241.246;243.072;416.754;420.007;419.926;56.12;58.1777;56.6306;11639.9;11961;11920.7;35521.6
2022-08-05 05:15:00.000;2022-08-05 05:20:00.000;300;241.655;241.775;243.392;417.707;420.723;420.515;58.0842;59.6022;61.0087;12047.6;12257;12739.5;37044.2
2022-08-05 05:20:00.000;2022-08-05 05:25:00.000;300;241.536;241.57;243.337;417.364;420.493;420.432;56.7941;58.4694;57.0363;11439.6;11820.6;11762.5;35022.7
2022-08-05 05:25:00.000;2022-08-05 05:30:00.000;300;241.676;241.854;243.565;417.722;421.001;420.693;53.3392;55.3916;54.3791;10692.8;11182.5;11254.5;33129.9
2022-08-05 05:30:00.000;2022-08-05 05:35:00.000;300;240.537;240.483;242.253;415.581;418.562;418.654;50.1272;52.1538;49.0934;9707.46;10264.5;9629.54;29601.5
2022-08-05 05:35:00.000;2022-08-05 05:40:00.000;300;238.233;238.305;240.222;411.578;415.032;414.907;49.8296;51.2946;52.207;9884.4;9966.59;10151.3;30002.3
2022-08-05 05:40:00.000;2022-08-05 05:45:00.000;300;238.367;238.288;240.162;411.748;414.867;415.001;48.5104;49.9677;47.9885;9531.44;9610.67;9140.11;28282.2
2022-08-05 05:45:00.000;2022-08-05 05:50:00.000;300;238.464;238.371;240.256;411.901;415.016;415.174;53.1106;54.0479;51.5162;10605;10485.7;9951.59;31042.2
2022-08-05 05:50:00.000;2022-08-05 05:55:00.000;300;238.278;238.311;240.037;411.744;414.8;414.741;64.5163;64.6959;68.4883;13189;13105.1;14284.7;40578.8
2022-08-05 05:55:00.000;2022-08-05 06:00:00.000;300;238.402;238.39;240.113;411.934;414.907;414.926;56.6393;56.273;55.9095;11541.5;11461.6;11627.4;34630.4
2022-08-05 06:00:00.000;2022-08-05 06:05:00.000;300;238.6;238.612;240.359;412.278;415.333;415.312;59.7704;59.888;58.8216;12078.4;12173.1;12148.1;36399.5
2022-08-05 06:05:00.000;2022-08-05 06:10:00.000;300;238.637;238.578;240.362;412.279;415.277;415.377;61.0917;61.0096;61.8617;12434.5;12288.8;12771.3;37494.6
2022-08-05 06:10:00.000;2022-08-05 06:15:00.000;300;239.089;239.042;240.798;413.085;416.054;416.133;51.0446;50.6168;52.2899;10283.9;9831.95;10495.8;30611.6
2022-08-05 06:15:00.000;2022-08-05 06:20:00.000;300;239.157;239.043;240.808;413.16;416.027;416.223;48.3822;49.1914;47.8611;9623.07;9491.56;9215.21;28329.8
2022-08-05 06:20:00.000;2022-08-05 06:25:00.000;300;239.112;239.038;240.832;413.087;416.075;416.204;45.1128;46.0009;43.7231;8758.6;8665.07;7959.04;25382.7
2022-08-05 06:25:00.000;2022-08-05 06:30:00.000;300;239.219;239.15;240.862;413.325;416.178;416.296;41.0646;40.6916;44.0476;7668.92;7639.92;8311.3;23620.1
2022-08-05 06:30:00.000;2022-08-05 06:35:00.000;300;239.394;239.249;241.057;413.526;416.415;416.665;34.2822;34.7631;32.0091;5947.7;6308.77;5664.59;17921.1
2022-08-05 06:35:00.000;2022-08-05 06:40:00.000;300;239.258;239.197;241.025;413.327;416.398;416.502;33.9892;34.1466;31.153;5771.4;5977.03;5574.66;17323.1
2022-08-05 06:40:00.000;2022-08-05 06:45:00.000;300;239.554;239.555;241.3;413.925;416.957;416.955;41.4026;41.334;43.7115;8049.5;7655.24;8566.84;24271.6
2022-08-05 06:45:00.000;2022-08-05 06:50:00.000;300;239.276;239.254;241.051;413.4;416.483;416.521;41.7081;41.4473;40.0193;8234.6;7764.82;7885.76;23885.2
2022-08-05 06:50:00.000;2022-08-05 06:55:00.000;300;239.193;239.065;240.957;413.14;416.206;416.425;34.9993;34.1613;31.7302;6804.37;6020.01;5734.25;18558.6
2022-08-05 06:55:00.000;2022-08-05 07:00:00.000;300;239.25;239.021;241.016;413.121;416.19;416.585;30.0535;29.3147;26.3459;5098.55;4544.85;4215.6;13859
2022-08-05 07:00:00.000;2022-08-05 07:05:00.000;300;239.146;238.985;240.89;413.032;416.063;416.339;30.7622;30.5266;29.7694;5072.14;4919.12;4844.99;14836.3
2022-08-05 07:05:00.000;2022-08-05 07:10:00.000;300;239.422;239.288;241.286;413.471;416.711;416.94;32.8183;33.104;28.346;5590.36;5680.71;4246.75;15517.8
2022-08-05 07:10:00.000;2022-08-05 07:15:00.000;300;239.51;239.224;241.299;413.491;416.602;417.093;33.4519;33.9867;30.4065;6107.58;5882.52;5054.26;17044.4
2022-08-05 07:15:00.000;2022-08-05 07:20:00.000;300;239.501;239.403;241.409;413.624;416.939;417.107;33.2089;34.0889;30.9445;6208.7;5776.86;4779;16764.6
2022-08-05 07:20:00.000;2022-08-05 07:25:00.000;300;239.217;239.109;241.267;413.038;416.6;416.786;32.0354;33.2268;26.2619;6041.01;5573.29;3982.71;15597
2022-08-05 07:25:00.000;2022-08-05 07:30:00.000;300;239.369;239.3;241.244;413.448;416.706;416.824;31.3126;34.9176;28.6818;5627.9;5936.93;4866.91;16431.7
2022-08-05 07:30:00.000;2022-08-05 07:35:00.000;300;239.457;239.276;240.98;413.677;416.322;416.634;31.7314;35.5052;31.3979;5194.88;6072.09;5483.02;16750
2022-08-05 07:35:00.000;2022-08-05 07:40:00.000;300;239.568;239.385;241.213;413.795;416.654;416.969;32.7075;35.1835;29.3299;5306.02;6135.32;5170.87;16612.2
2022-08-05 07:40:00.000;2022-08-05 07:45:00.000;300;239.399;239.256;241.087;413.525;416.456;416.702;33.2677;35.9206;29.1014;5557.85;6388.57;5131.47;17077.9
2022-08-05 07:45:00.000;2022-08-05 07:50:00.000;300;239.393;239.186;241.102;413.427;416.397;416.752;33.3249;38.4038;28.1435;6087.92;7150.07;4749.85;17987.8
2022-08-05 07:50:00.000;2022-08-05 07:55:00.000;300;239.3;239.194;241.087;413.337;416.443;416.625;35.6578;35.5142;33.1437;6892.65;6107.81;5807.94;18808.4
2022-08-05 07:55:00.000;2022-08-05 08:00:00.000;300;239.226;239.206;241.002;413.315;416.401;416.434;35.29;35.4297;33.4703;6776.63;5992.61;5981.04;18750.3
2022-08-05 08:00:00.000;2022-08-05 08:05:00.000;300;239.489;239.233;241.05;413.622;416.336;416.777;36.2446;37.1445;33.9702;6364.48;6469.48;6205.32;19039.3
2022-08-05 08:05:00.000;2022-08-05 08:10:00.000;300;239.678;239.647;241.186;414.242;416.861;416.913;33.1993;36.5065;35.5208;5399.4;6244.77;6684.97;18329.1
2022-08-05 08:10:00.000;2022-08-05 08:15:00.000;300;239.899;239.803;241.498;414.496;417.273;417.438;33.0953;37.0657;32.5432;5398.15;6415.08;6090.54;17903.8
2022-08-05 08:15:00.000;2022-08-05 08:20:00.000;300;239.927;239.724;241.487;414.443;417.155;417.504;33.1517;38.01;32.4515;5989.74;6835.13;6046.99;18871.9
2022-08-05 08:20:00.000;2022-08-05 08:25:00.000;300;239.77;239.683;241.302;414.321;416.983;417.132;32.4421;38.4331;35.8212;6059.12;6914.59;6786.14;19759.8
2022-08-05 08:25:00.000;2022-08-05 08:30:00.000;300;240.005;240.014;241.55;414.832;417.517;417.499;32.8126;39.6488;33.4418;6176.65;7248.59;6363.55;19788.8
2022-08-05 08:30:00.000;2022-08-05 08:35:00.000;300;240.035;239.987;241.53;414.847;417.444;417.525;33.638;40.6384;31.7049;5734.98;7497.41;5698.33;18930.7
2022-08-05 08:35:00.000;2022-08-05 08:40:00.000;300;239.773;239.553;241.269;414.193;416.794;417.172;34.8472;40.254;35.4058;5820.53;7415.56;6360.85;19597
2022-08-05 08:40:00.000;2022-08-05 08:45:00.000;300;239.661;239.56;241.238;414.09;416.831;417.004;35.4487;39.8776;33.5148;5921.24;7311.67;6056.53;19289.5
2022-08-05 08:45:00.000;2022-08-05 08:50:00.000;300;239.716;239.521;241.232;414.113;416.747;417.082;35.3595;40.2069;32.8832;5907.66;7400.59;5955.3;19263.5
2022-08-05 08:50:00.000;2022-08-05 08:55:00.000;300;239.394;239.285;240.98;413.615;416.368;416.556;35.3053;40.8872;35.079;6065.12;7565.42;6615.51;20246.1
2022-08-05 08:55:00.000;2022-08-05 09:00:00.000;300;239.39;239.449;241.153;413.697;416.76;416.658;35.419;38.677;38.5664;6566.36;7096.29;7436.6;21099.3
2022-08-05 09:00:00.000;2022-08-05 09:05:00.000;300;239.808;239.683;241.524;414.236;417.218;417.433;32.275;35.5264;30.2304;5792.7;6346.2;5121.85;17260.7
2022-08-05 09:05:00.000;2022-08-05 09:10:00.000;300;240.252;240.15;241.912;415.064;417.948;418.123;29.3957;31.6753;27.8572;4923.3;5355.86;4319.02;14598.2
2022-08-05 09:10:00.000;2022-08-05 09:15:00.000;300;240.341;240.332;241.927;415.37;418.125;418.138;30.402;33.9407;32.4319;5291.91;6077.94;5474.38;16844.2
2022-08-05 09:15:00.000;2022-08-05 09:20:00.000;300;240.134;240.052;241.771;414.897;417.741;417.881;30.5513;32.816;30.8243;5526.31;5963.15;5508.69;16998.1
2022-08-05 09:20:00.000;2022-08-05 09:25:00.000;300;240.14;240.12;241.672;415.04;417.701;417.735;31.8548;35.5682;29.0763;6787.02;7810.63;6248.29;20846
2022-08-05 09:25:00.000;2022-08-05 09:30:00.000;300;240.419;240.301;241.924;415.426;418.04;418.242;31.9563;38.2824;31.6914;6834.46;8497.76;6769.76;22102
2022-08-05 09:30:00.000;2022-08-05 09:35:00.000;300;240.442;240.431;241.781;415.686;418.011;418.028;31.4729;36.2638;32.5684;6699.44;8029.09;7036.76;21765.3
2022-08-05 09:35:00.000;2022-08-05 09:40:00.000;300;240.682;240.624;242.082;416.012;418.442;418.542;32.0117;36.1929;29.7668;7024.95;8018.7;6605.96;21649.6
2022-08-05 09:40:00.000;2022-08-05 09:45:00.000;300;240.723;240.589;242.136;415.987;418.441;418.673;31.7319;35.4415;30.0717;6966.49;7849.58;6691.45;21507.5
2022-08-05 09:45:00.000;2022-08-05 09:50:00.000;300;240.706;240.66;242.093;416.075;418.484;418.562;30.2482;33.3753;34.5503;6615.41;7330;7495.67;21441.1
2022-08-05 09:50:00.000;2022-08-05 09:55:00.000;300;240.891;240.777;242.194;416.365;418.628;418.824;29.5462;33.9954;28.5927;6280.63;7456.84;6334.66;20072.2
2022-08-05 09:55:00.000;2022-08-05 10:00:00.000;300;241.384;241.163;242.614;417.139;419.274;419.656;29.5922;33.5278;28.7082;6335.2;7350.11;6362.13;20047.4
2022-08-05 10:00:00.000;2022-08-05 10:05:00.000;300;241.827;241.649;243.114;417.922;420.156;420.464;28.9812;34.0258;33.5583;6128.22;7499.64;7295.66;20923.5
2022-08-05 10:05:00.000;2022-08-05 10:10:00.000;300;241.88;241.673;243.233;417.943;420.293;420.649;30.3564;33.9707;28.9767;6693.5;7456.91;6339.03;20489.5
2022-08-05 10:10:00.000;2022-08-05 10:15:00.000;300;241.487;241.401;242.915;417.358;419.837;419.986;30.8989;33.9294;30.8473;6865.62;7484.16;6854.54;21204.3
2022-08-05 10:15:00.000;2022-08-05 10:20:00.000;300;241.219;241.211;242.629;416.994;419.442;419.455;35.1616;40.9644;36.5966;7928.56;9156.78;8345.84;25431.2
2022-08-05 10:20:00.000;2022-08-05 10:25:00.000;300;241.272;241.249;242.524;417.161;419.334;419.373;38.4526;48.2012;46.8995;8480.41;10930;10543.4;29953.8
2022-08-05 10:25:00.000;2022-08-05 10:30:00.000;300;241.57;241.455;242.798;417.584;419.716;419.913;38.9289;50.4738;45.9802;8657.93;11542.6;10614.9;30815.4
2022-08-05 10:30:00.000;2022-08-05 10:35:00.000;300;241.786;241.727;243.023;418.018;420.166;420.266;47.6144;55.863;52.8604;10436.4;12454.9;12004.7;34896
2022-08-05 10:35:00.000;2022-08-05 10:40:00.000;300;241.805;241.726;242.992;418.057;420.118;420.252;45.7507;54.6028;53.0809;10112.2;12221.6;11994.3;34328.2
2022-08-05 10:40:00.000;2022-08-05 10:45:00.000;300;241.897;241.871;243.241;418.187;420.519;420.564;41.8105;49.1442;42.5882;9466.55;11017.5;9642.33;30126.3
2022-08-05 10:45:00.000;2022-08-05 10:50:00.000;300;241.509;241.46;242.888;417.466;419.861;419.946;45.6396;52.2419;46.1748;10379.8;11709.6;10442.7;32532.2
2022-08-05 10:50:00.000;2022-08-05 10:55:00.000;300;241.319;241.27;242.683;417.146;419.515;419.598;48.2558;51.7334;49.3255;11043;11577;11085.1;33705.1
2022-08-05 10:55:00.000;2022-08-05 11:00:00.000;300;241.576;241.372;242.983;417.386;419.831;420.183;38.3162;42.2514;35.9304;8786.21;9454.82;8080.75;26321.8
2022-08-05 11:00:00.000;2022-08-05 11:05:00.000;300;241.353;241.189;242.766;417.044;419.499;419.78;37.6323;41.5724;43.703;8565.52;9281.27;9826.27;27673.1
2022-08-05 11:05:00.000;2022-08-05 11:10:00.000;300;241.339;241.056;242.667;416.932;419.239;419.726;36.4667;40.8887;35.8479;8184.2;9097.54;8244.94;25526.7
2022-08-05 11:10:00.000;2022-08-05 11:15:00.000;300;241.313;241.163;242.72;416.995;419.439;419.695;35.5569;42.3225;40.213;7776.65;9424.22;9077.97;26278.9
2022-08-05 11:15:00.000;2022-08-05 11:20:00.000;300;241.286;241.069;242.594;416.927;419.199;419.573;33.9319;41.8018;36.3739;7442.95;9253.46;8239.99;24936.4
2022-08-05 11:20:00.000;2022-08-05 11:25:00.000;300;241.185;240.913;242.337;416.78;418.782;419.25;33.0089;42.1303;39.8374;7264.4;9330.48;8828.81;25423.7
2022-08-05 11:25:00.000;2022-08-05 11:30:00.000;300;241.361;241.062;242.564;417.023;419.113;419.629;38.8697;46.9133;37.1577;8886.05;10459.6;8227.94;27573.6
2022-08-05 11:30:00.000;2022-08-05 11:35:00.000;300;241.385;241.164;242.625;417.134;419.289;419.668;45.7339;54.8459;46.9515;10275.5;12226.2;10383.2;32884.8
2022-08-05 11:35:00.000;2022-08-05 11:40:00.000;300;241.234;241.07;242.617;416.856;419.258;419.541;57.5354;67.1731;61.5259;12973.1;15088.7;13667.6;41729.3
2022-08-05 11:40:00.000;2022-08-05 11:45:00.000;300;241.072;240.911;242.469;416.57;418.997;419.273;58.1506;67.7693;58.8357;12868.3;14976.6;12963.1;40808
2022-08-05 11:45:00.000;2022-08-05 11:50:00.000;300;240.825;240.69;242.065;416.263;418.417;418.649;45.7974;52.8979;44.3768;10253.5;11709.7;9948.14;31911.3
2022-08-05 11:50:00.000;2022-08-05 11:55:00.000;300;240.524;240.462;241.863;415.768;418.095;418.2;48.554;52.7933;48.3771;10917.7;11727.8;10823.9;33469.3
2022-08-05 11:55:00.000;2022-08-05 12:00:00.000;300;240.298;240.276;241.61;415.44;417.718;417.754;48.1397;53.1036;44.9983;10529;11700.3;10024.5;32253.8
2022-08-05 12:00:00.000;2022-08-05 12:05:00.000;300;240.149;240.09;241.526;415.101;417.492;417.593;50.4734;55.4609;48.5045;11071.7;12081.8;10604.9;33758.3
2022-08-05 12:05:00.000;2022-08-05 12:10:00.000;300;240.158;240.152;241.582;415.149;417.624;417.633;50.1776;59.3954;56.5025;10424.7;12130.8;11596.3;34151.8
2022-08-05 12:10:00.000;2022-08-05 12:15:00.000;300;240.001;240.044;241.42;414.937;417.403;417.327;45.3685;50.3947;48.777;9113.08;9720.99;9546.12;28380.2
2022-08-05 12:15:00.000;2022-08-05 12:20:00.000;300;239.754;239.819;241.229;414.504;417.064;416.951;39.5508;44.7344;41.1925;7990.38;8477.25;7910.01;24377.7
2022-08-05 12:20:00.000;2022-08-05 12:25:00.000;300;239.536;239.546;240.936;414.106;416.536;416.518;41.8897;44.3022;43.7717;8608.64;8405.67;8740.7;25755
2022-08-05 12:25:00.000;2022-08-05 12:30:00.000;300;239.454;239.354;240.77;413.886;416.17;416.342;50.6795;54.3997;47.1218;10613.4;10803.6;9487.29;30904.3
2022-08-05 12:30:00.000;2022-08-05 12:35:00.000;300;239.167;239.053;240.514;413.355;415.694;415.89;58.0569;59.5064;54.3522;12336;12084.9;11159.4;35580.3
2022-08-05 12:35:00.000;2022-08-05 12:40:00.000;300;238.603;238.513;239.897;412.436;414.683;414.837;71.8421;76.1364;72.7446;15771.3;16515.3;15760.6;48047.1
2022-08-05 12:40:00.000;2022-08-05 12:45:00.000;300;238.613;238.438;239.837;412.396;414.522;414.823;75.0227;78.7068;72.2988;16476.1;17072.3;15680.5;49228.9
2022-08-05 12:45:00.000;2022-08-05 12:50:00.000;300;238.349;238.243;239.667;411.963;414.252;414.433;50.3455;53.3777;45.8218;10983.5;11465.2;9710.64;32159.2
2022-08-05 12:50:00.000;2022-08-05 12:55:00.000;300;238.175;238.043;239.514;411.619;413.946;414.172;44.2366;45.2634;39.6671;9717.88;9763.67;8420.22;27901.8
2022-08-05 12:55:00.000;2022-08-05 13:00:00.000;300;238.014;237.998;239.367;411.467;413.816;413.842;41.0703;45.6829;43.5836;8968.56;9880.52;9293.33;28142.4
2022-08-05 13:00:00.000;2022-08-05 13:05:00.000;300;237.839;237.71;239.286;410.978;413.492;413.714;38.3957;44.0963;38.6663;8395.48;9527.11;8498.82;26421.4
2022-08-05 13:05:00.000;2022-08-05 13:10:00.000;300;237.638;237.617;239.005;410.801;413.175;413.21;41.0556;47.132;40.7893;8926.03;10101.2;8950.34;27977.6
2022-08-05 13:10:00.000;2022-08-05 13:15:00.000;300;237.581;237.649;239.011;410.769;413.252;413.133;50.5542;57.7485;55.5222;10813.5;12238;12016.9;35068.4
2022-08-05 13:15:00.000;2022-08-05 13:20:00.000;300;237.752;237.634;239.043;410.931;413.174;413.376;61.4699;68.3685;62.4397;13375;14708.4;13653.6;41737
2022-08-05 13:20:00.000;2022-08-05 13:25:00.000;300;237.735;237.639;239.039;410.92;413.185;413.348;67.5815;74.9815;68.8278;14775.1;16277.4;15128.7;46181.2
2022-08-05 13:25:00.000;2022-08-05 13:30:00.000;300;237.549;237.435;239.027;410.475;413.042;413.238;71.6419;79.4064;74.542;15781.3;17387.5;16445.3;49614
2022-08-05 13:30:00.000;2022-08-05 13:35:00.000;300;237.44;237.343;238.852;410.344;412.797;412.963;71.9796;81.4373;74.4169;15876.3;17905.1;16355.1;50136.5
2022-08-05 13:35:00.000;2022-08-05 13:40:00.000;300;237.434;237.277;238.644;410.382;412.484;412.753;63.0754;75.273;63.5013;13610.2;16410.5;13761.9;43782.6
